id:ID(Point),lat,lon
"35.955371 -93.63929",35.955371, -93.63929
"35.955381 -93.52896",35.955381, -93.52896
"35.955392 -93.70538",35.955392, -93.70538
"35.955398 -93.53182",35.955398, -93.53182
"35.955419 -93.434761",35.955419,-93.434761
"35.955419 -93.695241",35.955419,-93.695241
"35.95543 -93.529749",35.95543 ,-93.529749
"35.95543 -93.532608",35.95543 ,-93.532608
"35.95543 -93.639489",35.95543 ,-93.639489
"35.955462 -93.645969",35.955462,-93.645969
"35.955462 -93.646398",35.955462,-93.646398
"35.955467 -93.744798",35.955467,-93.744798
"35.955478 -93.525812",35.955478,-93.525812
"35.955478 -93.526289",35.955478,-93.526289
"35.955486 -93.639805",35.955486,-93.639805
"35.955489 -93.528521",35.955489,-93.528521
"35.955489 -93.53226",35.955489, -93.53226
"35.9555 -93.747501",35.9555 -,-93.747501
"35.95551 -93.703009",35.95551 ,-93.703009
"35.955521 -93.675801",35.955521,-93.675801
"35.955521 -93.70288",35.955521, -93.70288
"35.955521 -93.703159",35.955521,-93.703159
"35.955548 -93.526407",35.955548,-93.526407
"35.955569 -93.525897",35.955569,-93.525897
"35.955569 -93.52734",35.955569, -93.52734
"35.955569 -93.647037",35.955569,-93.647037
"35.955601 -93.52712",35.955601, -93.52712
"35.955601 -93.530688",35.955601,-93.530688
"35.955612 -93.67211",35.955612, -93.67211
"35.955626 -93.644764",35.955626,-93.644764
"35.955628 -93.747282",35.955628,-93.747282
"35.95565 -93.53028",35.95565 , -93.53028
"35.95565 -93.758997",35.95565 ,-93.758997
"35.95566 -93.530559",35.95566 ,-93.530559
"35.955671 -93.703562",35.955671,-93.703562
"35.955682 -93.52631",35.955682, -93.52631
"35.955698 -93.702279",35.955698,-93.702279
"35.955709 -93.699179",35.955709,-93.699179
"35.95573 -93.526729",35.95573 ,-93.526729
"35.955741 -93.701711",35.955741,-93.701711
"35.955762 -93.70141",35.955762, -93.70141
"35.955762 -93.74711",35.955762, -93.74711
"35.955768 -93.698717",35.955768,-93.698717
"35.955778 -93.643641",35.955778,-93.643641
"35.955821 -93.526268",35.955821,-93.526268
"35.955821 -93.69544",35.955821, -93.69544
"35.955837 -93.647611",35.955837,-93.647611
"35.955837 -93.705149",35.955837,-93.705149
"35.955848 -93.642171",35.955848,-93.642171
"35.955859 -93.698299",35.955859,-93.698299
"35.95587 -93.479597",35.95587 ,-93.479597
"35.95587 -93.642809",35.95587 ,-93.642809
"35.95588 -93.526048",35.95588 ,-93.526048
"35.95588 -93.642488",35.95588 ,-93.642488
"35.955891 -93.760548",35.955891,-93.760548
"35.955972 -93.781539",35.955972,-93.781539
"35.955982 -93.51593",35.955982, -93.51593
"35.955982 -93.638572",35.955982,-93.638572
"35.955988 -93.647841",35.955988,-93.647841
"35.955988 -93.705037",35.955988,-93.705037
"35.95602 -93.69552",35.95602 , -93.69552
"35.956057 -93.745259",35.956057,-93.745259
"35.956057 -93.745447",35.956057,-93.745447
"35.956079 -93.746697",35.956079,-93.746697
"35.956111 -93.704098",35.956111,-93.704098
"35.956122 -93.697907",35.956122,-93.697907
"35.956122 -93.74498",35.956122, -93.74498
"35.956149 -93.704801",35.956149,-93.704801
"35.956149 -93.746541",35.956149,-93.746541
"35.95617 -93.64804",35.95617 , -93.64804
"35.95617 -93.746348",35.95617 ,-93.746348
"35.956229 -93.524959",35.956229,-93.524959
"35.95624 -93.781608",35.95624 ,-93.781608
"35.956251 -93.704431",35.956251,-93.704431
"35.956251 -93.70457",35.956251, -93.70457
"35.956299 -93.524851",35.956299,-93.524851
"35.95631 -93.744487",35.95631 ,-93.744487
"35.956401 -93.76228",35.956401, -93.76228
"35.956449 -93.524717",35.956449,-93.524717
"35.956449 -93.64827",35.956449, -93.64827
"36.139408 -93.61764",36.139408, -93.61764
"36.13944 -93.61065",36.13944 , -93.61065
"36.139451 -93.61087",36.139451, -93.61087
"36.139461 -93.578238",36.139461,-93.578238
"36.139488 -93.701148",36.139488,-93.701148
"36.139499 -93.603558",36.139499,-93.603558
"36.13951 -93.617688",36.13951 ,-93.617688
"36.13951 -93.644558",36.13951 ,-93.644558
"36.139521 -93.565911",36.139521,-93.565911
"36.139531 -93.746391",36.139531,-93.746391
"36.139558 -93.498029",36.139558,-93.498029
"36.139558 -93.510657",36.139558,-93.510657
"36.139569 -93.617801",36.139569,-93.617801
"36.13959 -93.667931",36.13959 ,-93.667931
"36.139607 -93.679664",36.139607,-93.679664
"36.139622 -93.603177",36.139622,-93.603177
"36.139622 -93.603349",36.139622,-93.603349
"36.139622 -93.614469",36.139622,-93.614469
"36.139649 -93.517352",36.139649,-93.517352
"36.139649 -93.618208",36.139649,-93.618208
"36.139671 -93.58673",36.139671, -93.58673
"36.139671 -93.778159",36.139671,-93.778159
"36.139698 -93.619351",36.139698,-93.619351
"36.139708 -93.700718",36.139708,-93.700718
"36.139719 -93.515651",36.139719,-93.515651
"36.139719 -93.644682",36.139719,-93.644682
"36.13974 -93.586317",36.13974 ,-93.586317
"36.13974 -93.746219",36.13974 ,-93.746219
"36.139778 -93.734627",36.139778,-93.734627
"36.139789 -93.619469",36.139789,-93.619469
"36.139789 -93.746139",36.139789,-93.746139
"36.139799 -93.595517",36.139799,-93.595517
"36.139799 -93.741949",36.139799,-93.741949
"36.13981 -93.700407",36.13981 ,-93.700407
"36.139858 -93.608617",36.139858,-93.608617
"36.139869 -93.525597",36.139869,-93.525597
"36.13988 -93.586649",36.13988 ,-93.586649
"36.139891 -93.498018",36.139891,-93.498018
"36.139912 -93.644741",36.139912,-93.644741
"36.139912 -93.745737",36.139912,-93.745737
"36.139928 -93.477591",36.139928,-93.477591
"36.139939 -93.586628",36.139939,-93.586628
"36.139971 -93.511301",36.139971,-93.511301
"36.139983 -93.745343",36.139983,-93.745343
"36.139987 -93.459969",36.139987,-93.459969
"36.139998 -93.595297",36.139998,-93.595297
"36.139998 -93.734761",36.139998,-93.734761
"36.139998 -93.742979",36.139998,-93.742979
"36.140019 -93.481051",36.140019,-93.481051
"36.140019 -93.586757",36.140019,-93.586757
"36.140052 -93.564419",36.140052,-93.564419
"36.140078 -93.517277",36.140078,-93.517277
"36.140078 -93.57849",36.140078, -93.57849
"36.140078 -93.744809",36.140078,-93.744809
"36.140089 -93.74402",36.140089, -93.74402
"36.1401 -93.5171",36.1401 -,1 -93.5171
"36.1401 -93.667497",36.1401 -,-93.667497
"36.140111 -93.516939",36.140111,-93.516939
"36.140137 -93.610687",36.140137,-93.610687
"36.140191 -93.595077",36.140191,-93.595077
"36.140202 -93.530699",36.140202,-93.530699
"36.140218 -93.619598",36.140218,-93.619598
"36.140239 -93.565959",36.140239,-93.565959
"36.140272 -93.531981",36.140272,-93.531981
"36.140288 -93.565288",36.140288,-93.565288
"36.14032 -93.565878",36.14032 ,-93.565878
"36.140341 -93.698707",36.140341,-93.698707
"36.140379 -93.515807",36.140379,-93.515807
"36.140379 -93.617951",36.140379,-93.617951
"36.140379 -93.61971",36.140379, -93.61971
"36.14039 -93.524932",36.14039 ,-93.524932
"36.140422 -93.587438",36.140422,-93.587438
"36.140432 -93.644859",36.140432,-93.644859
"36.140432 -93.77191",36.140432, -93.77191
"36.140438 -93.594717",36.140438,-93.594717
"36.140439 -93.51171",36.140439, -93.51171
"36.140449 -93.53079",36.140449, -93.53079
"36.140491 -93.701652",36.140491,-93.701652
"36.140502 -93.588522",36.140502,-93.588522
"36.140518 -93.481029",36.140518,-93.481029
"36.140518 -93.619898",36.140518,-93.619898
"36.140529 -93.459947",36.140529,-93.459947
"36.140529 -93.779988",36.140529,-93.779988
"36.140631 -93.587851",36.140631,-93.587851
"36.140679 -93.617978",36.140679,-93.617978
"36.14069 -93.524481",36.14069 ,-93.524481
"36.140699 -93.578402",36.140699,-93.578402
"36.140701 -93.594278",36.140701,-93.594278
"36.14077 -93.735297",36.14077 ,-93.735297
"36.140781 -93.62037",36.140781, -93.62037
"36.140808 -93.588302",36.140808,-93.588302
"36.140808 -93.609008",36.140808,-93.609008
"36.140808 -93.609899",36.140808,-93.609899
"36.140808 -93.771641",36.140808,-93.771641
"36.140819 -93.702279",36.140819,-93.702279
"36.140851 -93.612259",36.140851,-93.612259
"36.140872 -93.593918",36.140872,-93.593918
"36.140872 -93.644708",36.140872,-93.644708
"36.140878 -93.703492",36.140878,-93.703492
"36.140888 -93.512207",36.140888,-93.512207
"36.140888 -93.70251",36.140888, -93.70251
"36.140921 -93.458338",36.140921,-93.458338
"36.140921 -93.53138",36.140921, -93.53138
"36.140942 -93.523998",36.140942,-93.523998
"36.140947 -93.703658",36.140947,-93.703658
"36.140947 -93.735469",36.140947,-93.735469
"36.140958 -93.564419",36.140958,-93.564419
"36.140958 -93.588779",36.140958,-93.588779
"36.140958 -93.731349",36.140958,-93.731349
"36.140969 -93.460081",36.140969,-93.460081
"36.140969 -93.593671",36.140969,-93.593671
"36.141028 -93.531589",36.141028,-93.531589
"36.141039 -93.512449",36.141039,-93.512449
"36.141049 -93.609271",36.141049,-93.609271
"36.14106 -93.517411",36.14106 ,-93.517411
"36.14106 -93.51777",36.14106 , -93.51777
"36.14106 -93.60962",36.14106 , -93.60962
"36.14106 -93.610907",36.14106 ,-93.610907
"36.141082 -93.517057",36.141082,-93.517057
"36.141082 -93.56451",36.141082, -93.56451
"36.141082 -93.589289",36.141082,-93.589289
"36.141092 -93.518199",36.141092,-93.518199
"36.141092 -93.523639",36.141092,-93.523639
"36.141092 -93.564639",36.141092,-93.564639
"36.141092 -93.77162",36.141092, -93.77162
"36.141098 -93.593301",36.141098,-93.593301
"36.141098 -93.609448",36.141098,-93.609448
"36.141098 -93.62125",36.141098, -93.62125
"36.141108 -93.564569",36.141108,-93.564569
"36.141119 -93.578329",36.141119,-93.578329
"36.14113 -93.665431",36.14113 ,-93.665431
"36.141141 -93.53153",36.141141, -93.53153
"36.141162 -93.621931",36.141162,-93.621931
"36.141167 -93.516558",36.141167,-93.516558
"36.141178 -93.47788",36.141178, -93.47788
"36.1412 -93.611138",36.1412 -,-93.611138
"36.14121 -93.512808",36.14121 ,-93.512808
"36.14121 -93.589922",36.14121 ,-93.589922
"36.141221 -93.644907",36.141221,-93.644907
"36.141232 -93.590388",36.141232,-93.590388
"36.141232 -93.592792",36.141232,-93.592792
"36.141242 -93.523237",36.141242,-93.523237
"36.141248 -93.516247",36.141248,-93.516247
"36.14128 -93.516139",36.14128 ,-93.516139
"36.14128 -93.695027",36.14128 ,-93.695027
"36.141291 -93.59247",36.141291, -93.59247
"36.141301 -93.59041",36.141301, -93.59041
"36.141328 -93.592132",36.141328,-93.592132
"36.14135 -93.590791",36.14135 ,-93.590791
"36.14136 -93.480547",36.14136 ,-93.480547
"36.14136 -93.578217",36.14136 ,-93.578217
"36.14136 -93.59115",36.14136 , -93.59115
"36.14136 -93.59174",36.14136 , -93.59174
"36.141371 -93.591338",36.141371,-93.591338
"36.141382 -93.780182",36.141382,-93.780182
"36.141387 -93.522738",36.141387,-93.522738
"36.141398 -93.735871",36.141398,-93.735871
"36.141452 -93.515678",36.141452,-93.515678
"36.141462 -93.520088",36.141462,-93.520088
"36.141462 -93.735727",36.141462,-93.735727
"36.141479 -93.515625",36.141479,-93.515625
"36.141479 -93.522228",36.141479,-93.522228
"36.141479 -93.623068",36.141479,-93.623068
"36.141479 -93.731489",36.141479,-93.731489
"36.141489 -93.497799",36.141489,-93.497799
"36.141521 -93.731532",36.141521,-93.731532
"36.141532 -93.520619",36.141532,-93.520619
"36.141532 -93.521708",36.141532,-93.521708
"36.141538 -93.513881",36.141538,-93.513881
"36.141548 -93.521032",36.141548,-93.521032
"36.141548 -93.624222",36.141548,-93.624222
"36.141548 -93.735051",36.141548,-93.735051
"36.14158 -93.703637",36.14158 ,-93.703637
"36.141602 -93.736048",36.141602,-93.736048
"36.141607 -93.514037",36.141607,-93.514037
"36.141607 -93.62442",36.141607, -93.62442
"36.141618 -93.777011",36.141618,-93.777011
"36.141629 -93.51534",36.141629, -93.51534
"36.141682 -93.46006",36.141682, -93.46006
"36.141709 -93.514181",36.141709,-93.514181
"36.141709 -93.577787",36.141709,-93.577787
"36.141731 -93.591338",36.141731,-93.591338
"36.141741 -93.62457",36.141741, -93.62457
"36.141768 -93.7767",36.141768,8 -93.7767
"36.141817 -93.531204",36.141817,-93.531204
"36.141838 -93.624667",36.141838,-93.624667
"36.141838 -93.664589",36.141838,-93.664589
"36.141838 -93.776008",36.141838,-93.776008
"36.141859 -93.645041",36.141859,-93.645041
"36.141918 -93.514868",36.141918,-93.514868
"36.141951 -93.48008",36.141951, -93.48008
"36.142009 -93.49763",36.142009, -93.49763
"36.142069 -93.497611",36.142069,-93.497611
"36.142112 -93.703819",36.142112,-93.703819
"36.142149 -93.514627",36.142149,-93.514627
"36.142181 -93.47972",36.142181, -93.47972
"36.142192 -93.514578",36.142192,-93.514578
"36.14223 -93.624978",36.14223 ,-93.624978
"36.142251 -93.771808",36.142251,-93.771808
"36.142272 -93.703921",36.142272,-93.703921
"36.14231 -93.530967",36.14231 ,-93.530967
"36.142342 -93.577508",36.142342,-93.577508
"36.142348 -93.692672",36.142348,-93.692672
"36.142369 -93.645229",36.142369,-93.645229
"36.14238 -93.5464",36.14238 ,8 -93.5464
"36.142401 -93.591617",36.142401,-93.591617
"36.142482 -93.592561",36.142482,-93.592561
"36.142508 -93.59188",36.142508, -93.59188
"36.142508 -93.618021",36.142508,-93.618021
"36.142508 -93.7717",36.142508,8 -93.7717
"36.142541 -93.514251",36.142541,-93.514251
"36.142637 -93.455452",36.142637,-93.455452
"36.142637 -93.530859",36.142637,-93.530859
"36.142712 -93.5464",36.142712,2 -93.5464
"36.142782 -93.577111",36.142782,-93.577111
"36.142787 -93.691787",36.142787,-93.691787
"36.14283 -93.478438",36.14283 ,-93.478438
"36.14283 -93.62538",36.14283 , -93.62538
"36.142857 -93.693509",36.142857,-93.693509
"36.142889 -93.781737",36.142889,-93.781737
"36.142911 -93.478471",36.142911,-93.478471
"36.142922 -93.737298",36.142922,-93.737298
"36.142959 -93.592867",36.142959,-93.592867
"36.143029 -93.497402",36.143029,-93.497402
"36.143029 -93.645449",36.143029,-93.645449
"36.14305 -93.704747",36.14305 ,-93.704747
"36.14305 -93.77118",36.14305 , -93.77118
"36.143088 -93.513747",36.143088,-93.513747
"36.143158 -93.474968",36.143158,-93.474968
"36.143211 -93.546481",36.143211,-93.546481
"36.143222 -93.474721",36.143222,-93.474721
"36.081917 -93.683987",36.081917,-93.683987
"36.081917 -93.732621",36.081917,-93.732621
"36.081939 -93.440861",36.081939,-93.440861
"36.081939 -93.488888",36.081939,-93.488888
"36.081939 -93.583409",36.081939,-93.583409
"36.08195 -93.447368",36.08195 ,-93.447368
"36.08195 -93.582047",36.08195 ,-93.582047
"36.08196 -93.44792",36.08196 , -93.44792
"36.08196 -93.488078",36.08196 ,-93.488078
"36.08196 -93.585158",36.08196 ,-93.585158
"36.081982 -93.58599",36.081982, -93.58599
"36.081992 -93.439552",36.081992,-93.439552
"36.081996 -93.575341",36.081996,-93.575341
"36.081998 -93.766239",36.081998,-93.766239
"36.082019 -93.734128",36.082019,-93.734128
"36.082041 -93.487719",36.082041,-93.487719
"36.082062 -93.440791",36.082062,-93.440791
"36.082078 -93.766309",36.082078,-93.766309
"36.082089 -93.448709",36.082089,-93.448709
"36.082111 -93.440598",36.082111,-93.440598
"36.082111 -93.76639",36.082111, -93.76639
"36.082132 -93.67101",36.082132, -93.67101
"36.082137 -93.448827",36.082137,-93.448827
"36.082137 -93.638942",36.082137,-93.638942
"36.08217 -93.638421",36.08217 ,-93.638421
"36.08217 -93.683901",36.08217 ,-93.683901
"36.08217 -93.768101",36.08217 ,-93.768101
"36.08218 -93.58224",36.08218 , -93.58224
"36.082202 -93.719649",36.082202,-93.719649
"36.082202 -93.72223",36.082202, -93.72223
"36.082202 -93.771427",36.082202,-93.771427
"36.082212 -93.440517",36.082212,-93.440517
"36.082218 -93.565551",36.082218,-93.565551
"36.082229 -93.484742",36.082229,-93.484742
"36.082229 -93.63943",36.082229, -93.63943
"36.082229 -93.734241",36.082229,-93.734241
"36.082239 -93.485879",36.082239,-93.485879
"36.08225 -93.582717",36.08225 ,-93.582717
"36.08225 -93.640127",36.08225 ,-93.640127
"36.082261 -93.484538",36.082261,-93.484538
"36.082261 -93.634452",36.082261,-93.634452
"36.082271 -93.488888",36.082271,-93.488888
"36.082309 -93.592867",36.082309,-93.592867
"36.082309 -93.639258",36.082309,-93.639258
"36.08233 -93.634527",36.08233 ,-93.634527
"36.082352 -93.781909",36.082352,-93.781909
"36.082357 -93.439069",36.082357,-93.439069
"36.082379 -93.637858",36.082379,-93.637858
"36.0824 -93.582369",36.0824 -,-93.582369
"36.0824 -93.683601",36.0824 -,-93.683601
"36.082438 -93.604379",36.082438,-93.604379
"36.082448 -93.48413",36.082448, -93.48413
"36.082448 -93.640589",36.082448,-93.640589
"36.082452 -93.593255",36.082452,-93.593255
"36.082507 -93.64091",36.082507, -93.64091
"36.082518 -93.641817",36.082518,-93.641817
"36.08252 -93.720068",36.08252 ,-93.720068
"36.08255 -93.638051",36.08255 ,-93.638051
"36.082561 -93.72231",36.082561, -93.72231
"36.08262 -93.642048",36.08262 ,-93.642048
"36.08262 -93.683531",36.08262 ,-93.683531
"36.082642 -93.619571",36.082642,-93.619571
"36.082652 -93.582261",36.082652,-93.582261
"36.082652 -93.734471",36.082652,-93.734471
"36.082658 -93.604207",36.082658,-93.604207
"36.082658 -93.637558",36.082658,-93.637558
"36.082679 -93.735737",36.082679,-93.735737
"36.082727 -93.440362",36.082727,-93.440362
"36.082727 -93.642187",36.082727,-93.642187
"36.08277 -93.556668",36.08277 ,-93.556668
"36.082781 -93.43886",36.082781, -93.43886
"36.082851 -93.542988",36.082851,-93.542988
"36.082851 -93.634897",36.082851,-93.634897
"36.082851 -93.72245",36.082851, -93.72245
"36.082862 -93.449229",36.082862,-93.449229
"36.082872 -93.48362",36.082872, -93.48362
"36.082899 -93.557971",36.082899,-93.557971
"36.082921 -93.7346",36.082921,1 -93.7346
"36.082931 -93.594557",36.082931,-93.594557
"36.082942 -93.449342",36.082942,-93.449342
"36.082958 -93.642348",36.082958,-93.642348
"36.083028 -93.437958",36.083028,-93.437958
"36.083028 -93.488717",36.083028,-93.488717
"36.083039 -93.637327",36.083039,-93.637327
"36.083049 -93.745688",36.083049,-93.745688
"36.083071 -93.483449",36.083071,-93.483449
"36.08313 -93.743779",36.08313 ,-93.743779
"36.08314 -93.639349",36.08314 ,-93.639349
"36.083151 -93.44969",36.083151, -93.44969
"36.083151 -93.61868",36.083151, -93.61868
"36.083151 -93.734707",36.083151,-93.734707
"36.083162 -93.549297",36.083162,-93.549297
"36.083178 -93.595361",36.083178,-93.595361
"36.083189 -93.639097",36.083189,-93.639097
"36.083189 -93.678869",36.083189,-93.678869
"36.08321 -93.670919",36.08321 ,-93.670919
"36.083232 -93.638808",36.083232,-93.638808
"36.083242 -93.44998",36.083242, -93.44998
"36.083242 -93.721017",36.083242,-93.721017
"36.083258 -93.73475",36.083258, -93.73475
"36.083269 -93.63707",36.083269, -93.63707
"36.08328 -93.450677",36.08328 ,-93.450677
"36.08328 -93.542849",36.08328 ,-93.542849
"36.083301 -93.635358",36.083301,-93.635358
"36.083301 -93.683847",36.083301,-93.683847
"36.083312 -93.440608",36.083312,-93.440608
"36.083312 -93.483347",36.083312,-93.483347
"36.083328 -93.581478",36.083328,-93.581478
"36.08335 -93.607667",36.08335 ,-93.607667
"36.08336 -93.604191",36.08336 ,-93.604191
"36.083398 -93.635659",36.083398,-93.635659
"36.08343 -93.579981",36.08343 ,-93.579981
"36.08343 -93.581328",36.08343 ,-93.581328
"36.083441 -93.440721",36.083441,-93.440721
"36.083441 -93.607361",36.083441,-93.607361
"36.083452 -93.59652",36.083452, -93.59652
"36.083452 -93.636737",36.083452,-93.636737
"36.083452 -93.770542",36.083452,-93.770542
"36.083462 -93.451799",36.083462,-93.451799
"36.083468 -93.575218",36.083468,-93.575218
"36.083468 -93.617962",36.083468,-93.617962
"36.083489 -93.579869",36.083489,-93.579869
"36.0835 -93.608268",36.0835 -,-93.608268
